,tweet_id,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,text_x,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,date,year,month,day,tweet_hashtag,rating,dog_stage,text_y,favorite_count,retweet_count
22,666337882303524864,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,ox,0.416669,False,Newfoundland,0.278407,True,groenendael,0.102643,True,,,,,,,,,,,,,,,,This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice. 9/10 would pet aggressively https://t.co/QpRjllzWAL,191.0,90.0
23,666345417576210432,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,golden_retriever,0.8587440000000001,True,Chesapeake_Bay_retriever,0.0547868,True,Labrador_retriever,0.0142409,True,,,,,,,,,,,,,,,,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,286.0,132.0
24,666353288456101888,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,malamute,0.33687399999999995,True,Siberian_husky,0.147655,True,Eskimo_dog,0.0934124,True,,,,,,,,,,,,,,,,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10 https://t.co/tltQ5w9aUO,215.0,71.0
25,666362758909284353,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,guinea_pig,0.996496,False,skunk,0.00240245,False,hamster,0.0004608630000000001,False,,,,,,,,,,,,,,,,Unique dog here. Very small. Lives in container of Frosted Flakes (?). Short legs. Must be rare 6/10 would still pet https://t.co/XMD9CwjEnM,760.0,560.0
26,666373753744588802,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,soft-coated_wheaten_terrier,0.326467,True,Afghan_hound,0.25955100000000003,True,briard,0.206803,True,,,,,,,,,,,,,,,,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,182.0,89.0
27,666396247373291520,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,Chihuahua,0.978108,True,toy_terrier,0.00939697,True,papillon,0.00457681,True,,,,,,,,,,,,,,,,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,160.0,83.0
28,666407126856765440,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,black-and-tan_coonhound,0.529139,True,bloodhound,0.24422,True,flat-coated_retriever,0.17381,True,,,,,,,,,,,,,,,,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,106.0,40.0
29,666411507551481857,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,coho,0.40464,False,barracouta,0.271485,False,gar,0.189945,False,,,,,,,,,,,,,,,,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10 https://t.co/aMCTNWO94t,434.0,322.0
30,666418789513326592,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,toy_terrier,0.14968,True,papillon,0.148258,True,Chihuahua,0.14286,True,,,,,,,,,,,,,,,,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,122.0,45.0
31,666421158376562688,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,Blenheim_spaniel,0.906777,True,cocker_spaniel,0.0903464,True,Shih-Tzu,0.00111687,True,,,,,,,,,,,,,,,,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,312.0,111.0
32,666428276349472768,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,Pembroke,0.371361,True,chow,0.249394,True,Pomeranian,0.241878,True,,,,,,,,,,,,,,,,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,163.0,82.0
33,666430724426358785,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,llama,0.505184,False,Irish_terrier,0.104109,True,dingo,0.0620712,False,,,,,,,,,,,,,,,,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,310.0,195.0
34,666435652385423360,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,Chesapeake_Bay_retriever,0.18413,True,chain_saw,0.056775300000000015,False,power_drill,0.0367634,False,,,,,,,,,,,,,,,,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",162.0,53.0
35,666437273139982337,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,Chihuahua,0.6718529999999999,True,beagle,0.12468,True,Saluki,0.044094199999999986,True,,,,,,,,,,,,,,,,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10 https://t.co/7LtjBS0GPK,122.0,47.0
36,666447344410484738,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,curly-coated_retriever,0.32208400000000004,True,giant_schnauzer,0.287955,True,Labrador_retriever,0.166331,True,,,,,,,,,,,,,,,,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say https://t.co/kH60oka1HW,102.0,20.0
37,666454714377183233,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,dalmatian,0.278954,True,Labrador_retriever,0.237612,True,Great_Pyrenees,0.171106,True,,,,,,,,,,,,,,,,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10 https://t.co/uPqPeXAcua,514.0,208.0
38,666644823164719104,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,Ibizan_hound,0.0443334,True,Pembroke,0.0432093,True,West_Highland_white_terrier,0.0389056,True,,,,,,,,,,,,,,,,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,228.0,80.0
39,666649482315059201,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,Border_collie,0.447803,True,English_springer,0.170497,True,collie,0.139206,True,,,,,,,,,,,,,,,,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10 https://t.co/vXMKrJC81s,1112.0,620.0
40,666691418707132416,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,German_shepherd,0.975401,True,beagle,0.00868727,True,bloodhound,0.00539404,True,,,,,,,,,,,,,,,,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,185.0,47.0
41,666701168228331520,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,Labrador_retriever,0.887707,True,Chihuahua,0.029307,True,French_bulldog,0.0207563,True,,,,,,,,,,,,,,,,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,423.0,219.0
42,666739327293083650,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,miniature_poodle,0.546933,True,cocker_spaniel,0.165255,True,toy_poodle,0.0959589,True,,,,,,,,,,,,,,,,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,233.0,66.0
43,666776908487630848,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,seat_belt,0.375057,False,miniature_pinscher,0.167175,True,Chihuahua,0.0869506,True,,,,,,,,,,,,,,,,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,347.0,174.0
44,666781792255496192,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,Italian_greyhound,0.618316,True,Weimaraner,0.151363,True,vizsla,0.08598910000000001,True,,,,,,,,,,,,,,,,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,383.0,192.0
45,666786068205871104,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,snail,0.999888,False,slug,5.51417e-05,False,acorn,2.6258e-05,False,,,,,,,,,,,,,,,,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,754.0,484.0
46,666804364988780544,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,English_setter,0.32879200000000003,True,Brittany_spaniel,0.283545,True,Ibizan_hound,0.0574615,True,,,,,,,,,,,,,,,,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,239.0,92.0
47,666817836334096384,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,miniature_schnauzer,0.496953,True,standard_schnauzer,0.28527600000000003,True,giant_schnauzer,0.07376369999999999,True,,,,,,,,,,,,,,,,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,513.0,249.0
48,666826780179869698,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,Maltese_dog,0.359383,True,teddy,0.148759,False,West_Highland_white_terrier,0.106007,True,,,,,,,,,,,,,,,,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,251.0,97.0
49,666835007768551424,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,Airedale,0.448459,True,toy_poodle,0.12403,True,teddy,0.110183,False,,,,,,,,,,,,,,,,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,212.0,80.0
50,666837028449972224,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,triceratops,0.442113,False,armadillo,0.114071,False,common_iguana,0.0432553,False,,,,,,,,,,,,,,,,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,811.0,553.0
51,666983947667116034,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,swab,0.589446,False,chain_saw,0.190142,False,wig,0.0345097,False,,,,,,,,,,,,,,,,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,2539.0,981.0
52,666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,hay,0.507637,False,Rottweiler,0.0624899,True,water_buffalo,0.0484247,False,,,,,,,,,,,,,,,,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,242.0,94.0
53,667012601033924608,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,hyena,0.98723,False,African_hunting_dog,0.0126008,False,coyote,5.735010000000001e-05,False,,,,,,,,,,,,,,,,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,443.0,224.0
54,667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,golden_retriever,0.765266,True,Labrador_retriever,0.206694,True,seat_belt,0.0106669,False,,,,,,,,,,,,,,,,12/10 gimme now https://t.co/QZAnwgnOMB,182.0,51.0
55,667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Chesapeake_Bay_retriever,0.825678,True,vizsla,0.090998,True,kelpie,0.0229562,True,,,,,,,,,,,,,,,,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,215.0,54.0
56,667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,jigsaw_puzzle,0.560001,False,doormat,0.103259,False,space_heater,0.042568,False,,,,,,,,,,,,,,,,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,166.0,46.0
57,667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Chihuahua,0.483682,True,pug,0.0924939,True,Brabancon_griffon,0.057495400000000016,True,,,,,,,,,,,,,,,,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,401.0,121.0
58,667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Chihuahua,0.959514,True,Italian_greyhound,0.00537015,True,Pomeranian,0.00264133,True,,,,,,,,,,,,,,,,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,331.0,126.0
59,667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,Pembroke,0.741563,True,Chihuahua,0.0578659,True,toy_poodle,0.0391251,True,,,,,,,,,,,,,,,,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,326.0,127.0
60,667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,West_Highland_white_terrier,0.747713,True,Samoyed,0.243629,True,toy_poodle,0.00180397,True,,,,,,,,,,,,,,,,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,4595.0,2212.0
61,667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,toy_poodle,0.535411,True,Pomeranian,0.08754400000000001,True,miniature_poodle,0.06205,True,,,,,,,,,,,,,,,,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,47694.0,17137.0
62,667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,golden_retriever,0.471351,True,miniature_poodle,0.0919921,True,standard_poodle,0.08738539999999999,True,,,,,,,,,,,,,,,,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,255.0,62.0
63,667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,miniature_pinscher,0.140173,True,Rottweiler,0.13409400000000002,True,beagle,0.08189980000000001,True,,,,,,,,,,,,,,,,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,2685.0,1142.0
64,667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,giant_schnauzer,0.8412649999999999,True,Lakeland_terrier,0.0527442,True,Irish_water_spaniel,0.0344017,True,,,,,,,,,,,,,,,,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,220.0,90.0
65,667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,toy_poodle,0.266437,True,Chihuahua,0.243223,True,bluetick,0.0728063,True,,,,,,,,,,,,,,,,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",242.0,84.0
66,667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,soft-coated_wheaten_terrier,0.318981,True,Lakeland_terrier,0.215218,True,toy_poodle,0.106014,True,,,,,,,,,,,,,,,,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,610.0,464.0
67,667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,vizsla,0.25924899999999995,True,Chesapeake_Bay_retriever,0.176293,True,Weimaraner,0.112369,True,,,,,,,,,,,,,,,,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,189.0,55.0
68,667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,golden_retriever,0.949892,True,Irish_setter,0.0105638,True,Chesapeake_Bay_retriever,0.00582141,True,,,,,,,,,,,,,,,,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,14334.0,6231.0
69,667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,vacuum,0.33583,False,swab,0.265278,False,toilet_tissue,0.140703,False,,,,,,,,,,,,,,,,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,741.0,417.0
70,667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler,0.28364,True,miniature_pinscher,0.148112,True,black-and-tan_coonhound,0.0955848,True,,,,,,,,,,,,,,,,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,383.0,108.0
71,667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian_husky,0.694904,True,malamute,0.232006,True,Eskimo_dog,0.0506351,True,,,,,,,,,,,,,,,,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,611.0,260.0
72,667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,golden_retriever,0.462556,True,Labrador_retriever,0.454937,True,kuvasz,0.0241933,True,,,,,,,,,,,,,,,,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,490.0,242.0
73,667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,teddy,0.709545,False,bath_towel,0.12728499999999998,False,Christmas_stocking,0.028567500000000006,False,,,,,,,,,,,,,,,,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,364.0,164.0
74,667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,papillon,0.557009,True,Border_collie,0.271963,True,collie,0.0734729,True,,,,,,,,,,,,,,,,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,193.0,55.0
75,667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint_Bernard,0.381377,True,Leonberg,0.127998,True,golden_retriever,0.0693568,True,,,,,,,,,,,,,,,,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,464.0,220.0
76,667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler,0.999091,True,miniature_pinscher,0.000450355,True,black-and-tan_coonhound,0.00015714,True,,,,,,,,,,,,,,,,Ermergerd 12/10 https://t.co/PQni2sjPsm,302.0,84.0
77,667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,porcupine,0.989154,False,bath_towel,0.00630049,False,badger,0.00096634,False,,,,,,,,,,,,,,,,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,448.0,239.0
78,667443425659232256,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,goose,0.980815,False,drake,0.00691777,False,hen,0.00525517,False,,,,,,,,,,,,,,,,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10 https://t.co/rqO4I3nf2N,779.0,583.0
79,667453023279554560,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,Labrador_retriever,0.8256700000000001,True,French_bulldog,0.0566394,True,Staffordshire_bullterrier,0.0540184,True,,,,,,,,,,,,,,,,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,311.0,91.0
